"","RespondentID","Algeria","Argentina","Australia","Belgium","Bosnia and Herzegovina","Brazil","Cameroon","Chile","Colombia","Costa Rica","Croatia","Ecuador","England","France","Germany","Ghana","Greece","Honduras","Iran","Italy","Ivory Coast","Japan","Mexico","the Netherlands","Nigeria","Portugal","Russia","South Korea","Spain","Switzerland","United States","Uruguay","China","India","Thailand","Turkey","Cuba","Ethiopia","Vietnam","Ireland","sum_of_threes","Gender","Age","HouseholdIncome","Education","Location"
"398",3308496290,NA,3,3,4,NA,4,4,4,4,3,NA,4,2,2,2,4,5,3,4,3,NA,5,5,3,NA,4,4,3,4,4,4,NA,2,4,4,4,4,5,5,2,21,"Female","30-44","$150,000+","Graduate degree","West South Central"
"399",3308496212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"400",3308495050,3,4,2,4,NA,4,4,3,3,NA,2,NA,1,3,3,3,2,3,NA,5,NA,4,4,3,NA,4,2,2,4,3,2,NA,4,4,4,2,3,3,3,3,39,"Male","45-60","$150,000+","Graduate degree","Pacific"
"401",3308494928,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,4,NA,NA,4,NA,4,4,NA,NA,3,NA,NA,3,NA,5,NA,3,3,2,3,3,NA,NA,3,24,"Female","45-60","$100,000 - $149,999","Some college or Associate degree","South Atlantic"
"402",3308494748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,NA,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,9,"Male","18-29","$0 - $24,999","Some college or Associate degree","Pacific"
"403",3308494386,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,5,4,NA,NA,NA,NA,5,NA,NA,4,NA,5,NA,4,NA,NA,NA,5,NA,0,"Male","18-29","$25,000 - $49,999","High school degree","Pacific"
"404",3308493905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,3,NA,4,4,NA,5,5,NA,5,5,4,NA,NA,NA,3,NA,9,"","","","",""
"405",3308493867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,5,NA,5,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,4,3,"Male","30-44","","Some college or Associate degree","New England"
"406",3308493784,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,5,NA,4,5,NA,NA,4,4,NA,4,NA,5,NA,3,1,1,NA,NA,3,2,3,12,"Female","30-44","$50,000 - $99,999","Graduate degree","East North Central"
"407",3308492209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,NA,2,NA,NA,3,6,"Female","45-60","$50,000 - $99,999","High school degree","East North Central"
"408",3308491821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Female","18-29","$25,000 - $49,999","High school degree","East North Central"
"409",3308491463,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,3,NA,NA,3,NA,4,3,NA,NA,NA,3,3,3,NA,3,NA,5,4,4,NA,3,3,3,3,42,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","West North Central"
"410",3308490816,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,5,5,NA,4,NA,4,5,NA,4,5,NA,NA,NA,2,NA,4,NA,3,NA,4,5,5,NA,3,NA,NA,3,15,"Female","18-29","","High school degree","West South Central"
"411",3308489755,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,3,4,NA,NA,5,NA,NA,4,NA,NA,4,5,NA,NA,4,NA,5,NA,4,NA,NA,NA,NA,4,NA,NA,NA,4,6,"Male","> 60","$100,000 - $149,999","Bachelor degree","Pacific"
"412",3308489545,NA,3,3,4,NA,4,NA,NA,NA,NA,NA,NA,4,5,4,NA,5,NA,NA,5,NA,4,4,4,NA,4,NA,5,4,3,4,NA,5,3,4,4,NA,NA,4,4,12,"Female","> 60","$150,000+","Graduate degree","South Atlantic"
"413",3308488398,NA,4,NA,3,NA,4,NA,4,3,NA,NA,NA,2,5,2,NA,5,3,3,3,NA,5,3,3,NA,4,3,3,4,3,3,NA,3,3,4,4,4,3,3,3,48,"Female","30-44","","Graduate degree","Middle Atlantic"
"414",3308487720,NA,3,4,3,NA,4,NA,NA,3,4,NA,3,3,5,3,3,4,NA,3,4,4,5,4,4,3,4,5,4,3,4,4,NA,4,4,5,4,3,NA,4,3,36,"Female","45-60","","Graduate degree","Middle Atlantic"
"415",3308487702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,NA,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,4,NA,NA,NA,NA,3,15,"Female","45-60","$50,000 - $99,999","Graduate degree","Middle Atlantic"
"416",3308487223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,3,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,3,NA,NA,12,"Female","18-29","$0 - $24,999","Some college or Associate degree","Middle Atlantic"
"417",3308485509,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,3,5,4,NA,5,NA,4,4,NA,4,4,NA,NA,4,3,2,5,NA,5,NA,5,5,4,4,4,3,4,4,9,"Female","45-60","$150,000+","Bachelor degree","South Atlantic"
"418",3308485325,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,NA,4,NA,NA,3,3,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,27,"Female","> 60","","Bachelor degree","Mountain"
"419",3308485079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female","> 60","$25,000 - $49,999","Graduate degree","South Atlantic"
"420",3308485047,2,3,2,4,NA,2,2,3,2,3,NA,NA,3,4,4,NA,4,2,NA,4,NA,3,4,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,24,"Male","18-29","$25,000 - $49,999","High school degree","West South Central"
"421",3308484063,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,4,NA,NA,5,NA,3,5,NA,NA,NA,NA,NA,4,4,5,NA,4,3,4,NA,3,NA,NA,3,18,"Female","30-44","","Bachelor degree","West South Central"
"422",3308483613,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,NA,4,4,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,4,NA,NA,NA,4,NA,15,"Female","45-60","$25,000 - $49,999","Bachelor degree","Pacific"
"423",3308482933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"424",3308482858,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,4,NA,NA,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,5,NA,4,3,4,NA,NA,NA,NA,NA,12,"Female","> 60","","Bachelor degree","South Atlantic"
"425",3308482775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,3,NA,NA,3,NA,3,3,NA,NA,NA,3,3,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,3,33,"Male","30-44","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"426",3308482432,NA,3,NA,4,NA,4,NA,3,NA,4,NA,NA,2,5,3,NA,4,NA,NA,5,NA,3,4,3,NA,NA,NA,NA,3,3,5,NA,4,3,4,NA,3,2,4,3,30,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","Pacific"
"427",3308482382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"428",3308481648,NA,NA,4,2,NA,NA,NA,4,3,3,NA,NA,NA,4,2,NA,5,3,NA,4,NA,4,4,NA,NA,3,NA,3,2,NA,3,NA,5,3,4,NA,2,NA,2,NA,21,"Female","30-44","$25,000 - $49,999","High school degree","South Atlantic"
"429",3308480348,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,NA,4,3,3,NA,3,NA,NA,5,4,4,3,NA,NA,3,3,4,4,3,4,NA,4,3,3,NA,3,NA,3,4,42,"Male","> 60","$0 - $24,999","Graduate degree","West North Central"
"430",3308480339,2,4,3,4,2,4,3,3,NA,3,2,3,2,4,4,2,3,2,NA,4,NA,3,4,5,NA,4,2,2,4,4,4,NA,3,2,4,2,3,3,2,3,33,"Female","45-60","$150,000+","Graduate degree","Pacific"
"431",3308477919,NA,5,4,4,NA,4,NA,3,4,3,NA,NA,3,5,3,NA,5,3,NA,5,NA,4,5,3,NA,4,2,3,5,4,5,NA,4,3,4,NA,5,NA,2,5,24,"Male","45-60","$25,000 - $49,999","Bachelor degree","West North Central"
"432",3308477899,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,4,NA,NA,4,NA,4,4,NA,NA,3,NA,2,3,3,3,NA,1,5,1,NA,NA,NA,2,NA,21,"Male","30-44","$25,000 - $49,999","Bachelor degree","Mountain"
"433",3308477084,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,3,NA,3,NA,NA,4,NA,3,3,NA,NA,NA,3,NA,NA,NA,3,NA,4,3,4,NA,3,NA,3,3,39,"Male","30-44","","Some college or Associate degree","Pacific"
"434",3308476176,3,4,4,3,3,3,NA,4,4,4,4,3,4,4,3,NA,4,3,NA,4,NA,3,4,3,NA,4,NA,NA,4,3,4,NA,3,3,3,4,NA,NA,4,4,39,"Male","> 60","$100,000 - $149,999","Some college or Associate degree","Pacific"
"435",3308475877,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,5,3,NA,4,NA,NA,5,NA,4,4,3,NA,NA,NA,4,4,NA,4,NA,3,2,4,NA,4,NA,4,3,15,"Female","> 60","$50,000 - $99,999","Some college or Associate degree","Mountain"
"436",3308475863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,4,NA,1,4,NA,5,4,NA,NA,NA,NA,NA,3,4,5,NA,4,2,NA,NA,NA,NA,NA,NA,9,"Male","> 60","","Some college or Associate degree","South Atlantic"
"437",3308475386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,3,1,NA,NA,12,"Male","> 60","$25,000 - $49,999","Bachelor degree","West South Central"
"438",3308474910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female","> 60","$0 - $24,999","High school degree","West North Central"
"439",3308473959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,4,NA,NA,4,NA,2,4,NA,NA,NA,3,NA,NA,NA,3,NA,3,4,5,4,NA,4,NA,NA,12,"Female","> 60","","Bachelor degree","East South Central"
"440",3308473082,3,5,3,3,4,5,3,4,4,4,4,4,2,5,3,NA,4,4,3,5,3,5,5,3,2,4,2,4,5,3,5,4,5,3,5,3,3,4,4,3,39,"Female","> 60","$50,000 - $99,999","Graduate degree","West South Central"
"441",3308472701,NA,3,3,3,2,4,NA,3,3,3,NA,3,3,4,3,NA,3,NA,NA,4,NA,NA,4,3,NA,NA,NA,2,3,3,4,NA,3,2,2,NA,NA,NA,2,NA,42,"Female","45-60","","Bachelor degree","East North Central"
"442",3308472497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"443",3308471495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,4,3,NA,4,3,NA,NA,NA,NA,4,NA,NA,3,NA,4,4,4,NA,NA,NA,5,NA,15,"Male","18-29","","Bachelor degree","West South Central"
"444",3308471030,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,5,2,5,4,NA,4,5,4,5,NA,5,5,NA,NA,NA,4,4,4,NA,5,NA,4,4,5,NA,4,4,4,4,0,"Female","18-29","$0 - $24,999","Graduate degree","Pacific"
"445",3308470589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"446",3308470400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,3,NA,NA,NA,3,NA,3,4,5,4,NA,4,NA,NA,12,"","","","",""
"447",3308470085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,3,5,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,3,NA,NA,NA,NA,NA,12,"Male","18-29","$0 - $24,999","High school degree","Pacific"
"448",3308469911,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,3,4,NA,3,NA,NA,4,NA,4,5,NA,NA,NA,NA,NA,3,NA,4,NA,4,3,5,NA,NA,3,4,3,21,"Male","45-60","$50,000 - $99,999","Graduate degree","West North Central"
"449",3308469567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,NA,2,NA,NA,3,3,NA,4,4,4,4,4,NA,3,3,18,"","","","",""
"450",3308469367,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,3,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,NA,24,"Female","> 60","$0 - $24,999","High school degree","Pacific"
"451",3308468406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,4,NA,NA,5,NA,4,4,NA,NA,3,NA,4,NA,NA,5,NA,4,4,5,NA,4,NA,NA,4,9,"Male","45-60","$50,000 - $99,999","Bachelor degree","East South Central"
"452",3308467785,NA,NA,4,3,NA,3,3,4,3,3,NA,2,3,4,3,NA,3,NA,2,5,NA,4,4,3,NA,NA,NA,2,4,3,5,NA,4,1,4,NA,4,NA,2,3,33,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","West South Central"
"453",3308467382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,3,"Male","30-44","$50,000 - $99,999","High school degree","West North Central"
"454",3308467363,NA,NA,NA,NA,NA,3,NA,4,NA,4,NA,NA,4,4,4,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,4,NA,5,NA,4,4,5,NA,3,NA,NA,4,6,"Female","45-60","","Some college or Associate degree","Mountain"
"455",3308466992,4,5,5,4,3,5,4,4,4,4,3,4,4,4,5,4,5,4,2,5,5,5,5,4,4,4,3,5,4,5,5,4,5,3,4,5,4,2,5,3,15,"Male","45-60","$25,000 - $49,999","Some college or Associate degree","West South Central"
"456",3308465416,4,4,NA,4,NA,4,NA,3,4,4,NA,3,2,5,3,2,NA,NA,3,5,NA,3,3,3,NA,4,4,2,5,3,3,4,3,3,3,4,4,3,3,2,42,"Female","45-60","","Graduate degree","East North Central"
"457",3308464469,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,3,NA,NA,3,NA,3,3,NA,NA,NA,3,NA,NA,3,5,NA,3,3,3,NA,NA,NA,NA,3,39,"Female","> 60","$25,000 - $49,999","Graduate degree","Mountain"
"458",3308464349,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,3,3,NA,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,3,27,"Female","30-44","$0 - $24,999","Some college or Associate degree","West North Central"
"459",3308463843,5,4,5,5,4,5,5,5,3,4,4,4,5,5,5,5,4,4,5,4,5,5,5,5,3,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,9,"Female","> 60","","Some college or Associate degree","West North Central"
"460",3308463583,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,4,NA,3,4,NA,4,3,NA,NA,NA,3,3,4,3,3,NA,4,3,4,NA,3,3,3,3,48,"Female","30-44","","Some college or Associate degree","Pacific"
"461",3308462563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"462",3308461324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"463",3308460091,NA,NA,4,3,NA,3,NA,3,NA,3,NA,NA,4,4,4,NA,3,NA,NA,4,NA,3,3,NA,NA,NA,3,NA,3,3,4,NA,3,3,NA,NA,NA,NA,NA,3,39,"Female","> 60","","High school degree","East North Central"
"464",3308459440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,3,5,NA,3,NA,NA,NA,NA,NA,NA,NA,15,"Male","45-60","$0 - $24,999","High school degree","East North Central"
"465",3308458968,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,"Male","18-29","$0 - $24,999","Less than high school degree","East North Central"
"466",3308458456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"467",3308457296,NA,4,4,4,NA,4,NA,4,4,3,NA,3,4,5,4,NA,5,3,3,5,NA,4,4,NA,NA,4,3,NA,4,NA,3,3,4,5,4,NA,5,NA,3,NA,24,"Female","> 60","$50,000 - $99,999","Bachelor degree","Pacific"
"468",3308456540,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,NA,4,4,3,NA,2,3,NA,4,NA,3,2,NA,NA,NA,NA,NA,NA,3,5,NA,3,2,NA,NA,NA,NA,NA,NA,24,"Male","30-44","$25,000 - $49,999","Some college or Associate degree","South Atlantic"
"469",3308456526,3,3,3,3,NA,3,NA,3,4,3,NA,3,3,5,3,NA,3,NA,NA,5,NA,5,3,NA,NA,3,3,3,4,3,5,NA,4,3,3,3,3,NA,3,3,66,"Female","> 60","$0 - $24,999","High school degree","Middle Atlantic"
"470",3308456134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,6,"Female","18-29","$0 - $24,999","Some college or Associate degree","New England"
"471",3308456133,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,4,NA,NA,5,NA,NA,4,NA,NA,NA,2,NA,3,NA,4,NA,3,2,4,NA,NA,NA,NA,2,12,"Male","> 60","$100,000 - $149,999","Graduate degree","South Atlantic"
"472",3308453814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,3,NA,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,3,15,"Female","18-29","","Some college or Associate degree","Mountain"
"473",3308453107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"474",3308451320,NA,4,2,3,NA,4,NA,3,3,4,NA,NA,2,4,4,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,3,4,4,5,4,4,3,3,NA,4,2,2,3,21,"Male","30-44","$25,000 - $49,999","Some college or Associate degree","Mountain"
"475",3308450987,NA,3,3,3,NA,3,NA,3,3,3,NA,3,3,3,3,NA,4,3,4,4,NA,5,4,NA,NA,3,1,4,4,3,2,3,5,4,4,4,4,NA,4,3,48,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","East North Central"
"476",3308450555,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,2,4,5,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,NA,3,3,NA,4,NA,NA,3,NA,NA,NA,4,15,"Female","> 60","$50,000 - $99,999","Bachelor degree","West North Central"
"477",3308449111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,NA,4,NA,NA,4,NA,4,3,NA,NA,NA,NA,2,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,NA,9,"Female","45-60","","Some college or Associate degree","South Atlantic"
"478",3308449002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,NA,4,NA,NA,5,NA,3,3,3,NA,3,4,NA,3,3,4,NA,4,3,5,5,3,3,NA,4,27,"Female","> 60","$25,000 - $49,999","Bachelor degree","Middle Atlantic"
"479",3308447710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,NA,4,NA,NA,4,NA,4,4,3,NA,NA,NA,NA,4,3,3,NA,4,5,4,NA,3,NA,NA,3,21,"Female","30-44","","Bachelor degree","South Atlantic"
"480",3308446907,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,3,NA,5,5,NA,NA,NA,NA,NA,4,3,4,NA,1,1,1,NA,NA,NA,NA,3,12,"Female","18-29","$0 - $24,999","Some college or Associate degree","South Atlantic"
"481",3308446728,NA,3,NA,3,NA,3,NA,3,3,3,NA,3,3,5,4,NA,4,3,NA,5,NA,4,3,3,3,3,3,3,4,3,5,NA,4,3,4,3,4,NA,4,4,54,"Female","> 60","$150,000+","Bachelor degree","Pacific"
"482",3308445417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"483",3308444719,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,NA,3,NA,3,NA,4,NA,4,4,9,"Female","30-44","$25,000 - $49,999","Some college or Associate degree","South Atlantic"
"484",3308444562,NA,3,NA,4,NA,3,NA,3,3,3,NA,3,4,4,5,NA,5,3,4,5,NA,3,5,4,NA,5,3,3,4,4,4,NA,3,5,3,5,4,NA,3,4,39,"Female","45-60","$100,000 - $149,999","Graduate degree","Middle Atlantic"
"485",3308443958,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,5,NA,3,3,NA,4,5,NA,NA,NA,NA,NA,NA,NA,3,NA,2,5,5,NA,NA,NA,4,NA,15,"Male","30-44","$100,000 - $149,999","Graduate degree","Pacific"
"486",3308443796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,3,6,"Male","45-60","$50,000 - $99,999","Bachelor degree","West North Central"
"487",3308443585,3,2,NA,3,NA,NA,NA,NA,NA,NA,NA,4,3,2,5,NA,5,4,4,4,NA,4,5,NA,NA,5,2,2,5,3,4,NA,5,5,5,4,4,3,5,4,15,"Female","45-60","$150,000+","Graduate degree","South Atlantic"
"488",3308443156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,4,NA,4,5,NA,5,5,2,NA,NA,3,NA,NA,NA,3,NA,4,5,5,4,4,5,5,NA,12,"Female","45-60","","Bachelor degree","South Atlantic"
"489",3308442936,NA,5,5,5,3,5,NA,4,NA,NA,NA,NA,4,5,5,NA,5,3,NA,5,NA,5,3,3,NA,4,5,3,4,4,5,1,2,4,5,3,3,2,3,3,27,"Male","18-29","$25,000 - $49,999","Some college or Associate degree","Middle Atlantic"
"490",3308442251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"491",3308442205,NA,4,NA,NA,1,NA,NA,4,4,NA,NA,3,4,3,4,NA,3,4,NA,4,NA,5,5,3,NA,4,2,4,4,3,3,NA,4,3,4,NA,4,NA,4,5,21,"Male","30-44","$25,000 - $49,999","Some college or Associate degree","Pacific"
"492",3308442090,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,2,5,NA,3,NA,NA,4,NA,2,4,NA,NA,NA,NA,NA,NA,4,4,NA,3,5,3,NA,3,NA,NA,3,18,"Male","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific"
"493",3308441856,NA,4,NA,3,NA,2,NA,3,NA,NA,NA,2,3,3,3,NA,4,NA,3,5,NA,4,4,NA,NA,NA,3,3,3,NA,4,NA,3,4,5,NA,3,NA,5,NA,33,"Male","18-29","$25,000 - $49,999","Bachelor degree","Mountain"
"494",3308441495,NA,3,NA,4,NA,3,NA,3,3,NA,NA,NA,2,4,3,NA,3,NA,NA,4,NA,4,3,NA,NA,NA,3,2,3,4,4,NA,4,3,3,NA,2,4,3,3,39,"Male","> 60","$50,000 - $99,999","Bachelor degree","Pacific"
